,subID,onset,target_child_name,target_child_age,meanF0,stdevF0,minF0,maxF0,Language,Contingency
7590,011100,Nieva.wav,2743478.0,011100,327.78791351023085,130.1601930684025,126.31875090332731,496.7728000801682,Spanish,Non-contingent
7591,010900,Nieva.wav,998608.0,010900,225.68059186845483,62.94193655790866,167.46894656696364,520.7284698358957,Spanish,Non-contingent
7592,020121,Nieva.wav,351811.0,020121,345.2808727748006,97.84222094910818,110.56755119682566,544.8401614577101,Spanish,Non-contingent
7593,020030,Nieva.wav,1627791.0,020030,199.38586484885852,29.700282730730805,144.42769898280122,259.97367199118906,Spanish,Non-contingent
7594,011018,Nieva.wav,1252302.0,011018,123.24896918291616,33.71189541596888,74.24907524753401,185.8077721462757,Spanish,Non-contingent
7595,011018,Nieva.wav,1961688.0,011018,184.7479154939111,10.129850922963728,161.20981217558023,196.19222735568854,Spanish,Non-contingent
7596,020020,Nieva.wav,908515.0,020020,198.47114333315733,28.738877316262222,173.7984248983596,243.62550439908063,Spanish,Non-contingent
7597,010926,Nieva.wav,753353.0,010926,219.83547933208786,21.140927836356404,180.8384042688924,251.12622291867282,Spanish,Non-contingent
7598,010803,Nieva.wav,667415.0,010803,220.204434415985,55.02891080481191,164.86654138791695,475.47244063537306,Spanish,Non-contingent
7599,011100,Nieva.wav,1503321.0,011100,353.0004781928826,31.92212080091939,307.53388124422486,392.627707366633,Spanish,Non-contingent
7600,020020,Nieva.wav,1769610.0,020020,200.81610624969778,21.148423419442985,170.1472819439228,234.02878050479038,Spanish,Non-contingent
7601,011123,Nieva.wav,1959860.0,011123,197.52946561300087,40.91274124063534,141.02976535929048,289.45235289282203,Spanish,Non-contingent
7602,020013,Nieva.wav,2627410.0,020013,318.15703422023284,88.22595330401622,163.22052062484144,478.88280277462854,Spanish,Non-contingent
7603,011013,Nieva.wav,1310915.0,011013,,,,,Spanish,Non-contingent
7604,020030,Nieva.wav,1086125.0,020030,180.44076907105878,3.4276627629062966,174.98779981101833,191.5682775402908,Spanish,Non-contingent
7605,011123,Nieva.wav,1924761.0,011123,203.0994451018998,53.19047799846794,93.30174860639094,269.2063687859942,Spanish,Non-contingent
7606,011013,Nieva.wav,409611.0,011013,216.34536742174507,38.480040462307564,133.03920843076986,276.00271900353493,Spanish,Non-contingent
7607,020013,Nieva.wav,206436.0,020013,199.66493408621307,42.92506588834304,138.63796930602226,269.5799301171053,Spanish,Non-contingent
7608,020013,Nieva.wav,1137866.0,020013,383.75822522483213,43.21897328111699,279.46414778121544,435.98995422868495,Spanish,Non-contingent
7609,020013,Nieva.wav,1502053.0,020013,228.95963705419942,42.25722638627543,161.4289997068983,335.19812191817874,Spanish,Non-contingent
7610,011025,Nieva.wav,285610.0,011025,215.17117964339312,7.11369278403238,206.17419044869533,227.99498623738708,Spanish,Non-contingent
7611,020121,Nieva.wav,806180.0,020121,204.50395211000279,79.87358085442528,120.36991447916624,370.91193863741853,Spanish,Non-contingent
7612,010908,Nieva.wav,1732343.0,010908,366.8299656783291,76.63402333476168,304.5320930013391,488.2164713822403,Spanish,Non-contingent
7613,011003,Nieva.wav,102400.0,011003,270.2539394674056,46.41709964184989,223.89023355848917,403.6173423317408,Spanish,Non-contingent
7614,011003,Nieva.wav,1916880.0,011003,184.26973398320354,8.835328292410463,166.5887188496121,194.18824317325806,Spanish,Non-contingent
7615,020030,Nieva.wav,813176.0,020030,166.86629994019273,53.495289541409115,85.40403980601067,261.8960087166819,Spanish,Non-contingent
7616,011115,Nieva.wav,1512063.0,011115,349.3632349631578,102.75681662066224,189.9184571297939,496.6721247969794,Spanish,Non-contingent
7617,020107,Nieva.wav,2910568.0,020107,181.16280355208917,50.74377770471815,133.38489948063383,566.9447682518663,Spanish,Non-contingent
7618,011115,Nieva.wav,2631558.0,011115,497.62307583740727,20.42319609935354,450.99049663808205,518.5137737671836,Spanish,Non-contingent
7619,010908,Nieva.wav,803726.0,010908,221.38808690470032,71.9100534036306,76.51885657268248,488.7271596053785,Spanish,Non-contingent
7620,010826,Nieva.wav,668388.0,010826,219.9849100682967,51.12331232033158,149.89610743336706,300.0596209635334,Spanish,Non-contingent
7621,010922,Nieva.wav,88683.0,010922,251.4746527936896,74.41372065316737,186.01112229269842,532.3544293696372,Spanish,Non-contingent
7622,010809,Nieva.wav,1197960.0,010809,167.663478051456,42.01776336320684,84.85885994605394,221.62781493283455,Spanish,Non-contingent
7623,011123,Nieva.wav,716616.0,011123,315.28067407430177,136.29266886411506,135.02959332024804,540.3741001799315,Spanish,Non-contingent
7624,011115,Nieva.wav,1749000.0,011115,454.40194321360815,139.6115831082039,161.2275942606828,552.4654695307132,Spanish,Non-contingent
7625,011100,Nieva.wav,1256566.0,011100,189.02173470905322,25.79369499215059,118.2646404343592,229.58772282691893,Spanish,Non-contingent
7626,020205,Nieva.wav,2363851.0,020205,151.76156237437615,23.74067198073979,127.64796586984181,202.65596142363623,Spanish,Non-contingent
7627,020030,Nieva.wav,887401.0,020030,174.41327010454899,59.08769810525153,78.8319016581977,503.55228794670944,Spanish,Non-contingent
7628,020113,Nieva.wav,1351853.0,020113,266.4427109864065,104.35812444876474,176.9935245785202,450.3589024497999,Spanish,Non-contingent
7629,020113,Nieva.wav,46646.0,020113,153.64182904837512,39.212210051311324,135.0959250197153,317.23650092447957,Spanish,Non-contingent
7630,020205,Nieva.wav,1139036.0,020205,277.46072386012435,63.66346372975615,171.68585519416152,336.156176295307,Spanish,Non-contingent
7631,010908,Nieva.wav,396516.0,010908,167.9198340670257,19.573880382198677,145.27305533414963,191.72134154416042,Spanish,Non-contingent
7632,011003,Nieva.wav,1034680.0000000001,011003,261.3475519944298,14.17191613837351,234.85769406903222,278.28753419574343,Spanish,Non-contingent
7633,010908,Nieva.wav,74305.0,010908,172.79045034874872,23.426510379313967,141.9060251032434,251.3946959948091,Spanish,Non-contingent
7634,011115,Nieva.wav,1388083.0,011115,230.20156102828437,64.86928324465077,177.94538726671217,345.61572865363974,Spanish,Non-contingent
7635,011123,Nieva.wav,79673.0,011123,245.25981893799664,97.57536204297483,166.85351003620647,520.2642703090206,Spanish,Non-contingent
7636,020107,Nieva.wav,1936386.0,020107,276.5024342169178,124.55216646344851,159.4801744935825,583.2015560479203,Spanish,Non-contingent
7637,020113,Nieva.wav,2716480.0,020113,225.6112482072871,123.08703942755069,129.97149242255807,473.45896791137216,Spanish,Non-contingent
7638,011100,Nieva.wav,2288133.0,011100,285.9960649515523,100.052050586945,159.6713308151964,432.06679593290954,Spanish,Non-contingent
7639,010826,Nieva.wav,1361050.0,010826,164.51824177061576,3.567957395850024,159.90953888382472,170.05130913973946,Spanish,Non-contingent
7640,020205,Nieva.wav,782471.0,020205,219.33463520920762,53.344561518089556,168.59380546160824,491.3277287086275,Spanish,Non-contingent
7641,010914,Nieva.wav,1318083.0,010914,312.9593028770654,183.4005160013175,164.59334986294255,546.7057335946768,Spanish,Non-contingent
7642,020030,Nieva.wav,775523.0,020030,206.463169138255,46.17546612532236,115.45307477590543,313.9439435725206,Spanish,Non-contingent
7643,020013,Nieva.wav,1523591.0,020013,306.0211233880546,103.92084572087477,75.46278690912337,423.95611310896714,Spanish,Non-contingent
7644,010914,Nieva.wav,875041.0,010914,207.30248112295902,11.99645672634438,188.14231913376557,231.22882397332666,Spanish,Non-contingent
7645,010922,Nieva.wav,172941.0,010922,224.74007024156126,153.28080594924373,97.49417360001493,595.2332784256799,Spanish,Non-contingent
7646,010926,Nieva.wav,1199521.0,010926,181.32206977780228,28.715967473990435,140.4372070884096,233.812843000917,Spanish,Non-contingent
7647,010818,Nieva.wav,1906030.0,010818,226.5960668198509,76.54247023636664,151.59340145205363,473.2843300382344,Spanish,Non-contingent
7648,011123,Nieva.wav,585186.0,011123,244.8974749518794,28.349464781804187,196.9325885348658,315.79909947138606,Spanish,Non-contingent
7649,010826,Nieva.wav,1197041.0,010826,467.43903154139974,109.72882344955116,208.7559053550051,617.6277991703101,Spanish,Non-contingent
7650,020205,Nieva.wav,586706.0,020205,181.1889987132878,42.58563706713125,151.09498426331487,264.74399968257956,Spanish,Non-contingent
7651,010809,Nieva.wav,1838901.0,010809,296.06188141395614,94.53717982033191,105.86682169325113,383.59449036465486,Spanish,Non-contingent
7652,011100,Nieva.wav,2705203.0,011100,377.5977704722095,46.48516947274769,336.6660677224682,434.8582534095445,Spanish,Non-contingent
7653,010803,Nieva.wav,1699340.0,010803,174.62375693993422,55.01293168083965,133.62002713196833,280.4309875506301,Spanish,Non-contingent
7654,010826,Nieva.wav,1354325.0,010826,354.61610354155465,136.2162858535567,144.30246840148055,461.47259765735186,Spanish,Non-contingent
7655,011013,Nieva.wav,2989543.0,011013,230.32276751425638,52.61552400832773,93.04961333668278,373.64326683128974,Spanish,Non-contingent
7656,020205,Nieva.wav,1718265.0,020205,186.66849410343826,33.357948179669606,126.42713314761478,268.7729189743806,Spanish,Non-contingent
7657,020030,Nieva.wav,1403523.0,020030,163.94589454720352,24.53109616075272,144.08905044078267,202.4942209955229,Spanish,Non-contingent
7658,011115,Nieva.wav,627543.0,011115,194.19885270223924,59.676364468477104,79.4574423108813,428.61751083483745,Spanish,Non-contingent
7659,011013,Nieva.wav,1966826.0,011013,231.12855857292516,84.82345035595661,76.86854812237208,387.6306891185136,Spanish,Non-contingent
7660,020113,Nieva.wav,2505091.0,020113,198.2724320997912,65.08428990267348,92.58843287616506,469.52317556077776,Spanish,Non-contingent
7661,010914,Nieva.wav,1912715.0,010914,216.38735706292857,58.958812871438965,138.39465789356163,320.2778474265212,Spanish,Non-contingent
7662,010900,Nieva.wav,969273.0,010900,263.7937622873995,101.63361640032339,182.9174483058148,424.915044653027,Spanish,Non-contingent
7663,011018,Nieva.wav,189236.0,011018,156.4326860059618,7.702978244846327,136.27651914986316,164.9626865058195,Spanish,Non-contingent
7664,011018,Nieva.wav,1507785.0,011018,136.53163652279844,62.537859792834695,84.21482707784091,265.96781279938745,Spanish,Non-contingent
7665,010803,Nieva.wav,929778.0,010803,191.4180316152129,24.984707465787782,153.92533682697893,257.73995551289414,Spanish,Non-contingent
7666,010809,Nieva.wav,493166.0,010809,150.54811849981525,1.8197530338965522,148.37319526755599,152.92327339868547,Spanish,Non-contingent
7667,020205,Nieva.wav,2794515.0,020205,219.7326614434946,19.472048825372713,201.30121922899946,267.60847864090624,Spanish,Non-contingent
7668,011123,Nieva.wav,1178408.0,011123,268.8574628826748,151.12215981187646,165.897217622012,576.0186802041068,Spanish,Non-contingent
7669,020020,Nieva.wav,15063.0,020020,218.78493635115709,7.571474923047776,200.0876659974098,233.9425062094741,Spanish,Non-contingent
7670,010926,Nieva.wav,157036.0,010926,330.6454584838936,108.60987103895633,199.81306891732004,567.2450686421932,Spanish,Non-contingent
7671,011115,Nieva.wav,590281.0,011115,234.53659196993033,71.45842340044194,170.00091824501695,380.77669960494603,Spanish,Non-contingent
7672,010908,Nieva.wav,630148.0,010908,219.19693647077307,9.619438895189829,196.2058230580193,233.26438614479204,Spanish,Non-contingent
7673,011100,Nieva.wav,62886.0,011100,324.72155280908106,75.55367333965734,286.33998936189465,484.36351595105225,Spanish,Non-contingent
7674,020121,Nieva.wav,26751.0,020121,170.9201205747406,31.56221525506194,114.55629214536597,221.25748116627904,Spanish,Non-contingent
7675,020113,Nieva.wav,1416978.0,020113,280.7505526832484,128.2770228138439,143.6086232481719,550.2079916585724,Spanish,Non-contingent
7676,020013,Nieva.wav,2659603.0,020013,173.0201539196363,29.471734601878527,93.86472129628537,204.44148184966147,Spanish,Non-contingent
7677,011018,Nieva.wav,1127762.0,011018,150.07575392736072,5.164022490588301,139.61623640943984,165.31131507531546,Spanish,Non-contingent
7678,020121,Nieva.wav,1613621.0,020121,161.72005648671987,21.366775985782517,136.23181542727676,200.1403281113434,Spanish,Non-contingent
7679,020121,Nieva.wav,2382910.0,020121,215.14321340652168,45.23155753990464,91.72492702394115,296.86255083335345,Spanish,Non-contingent
7680,011123,Nieva.wav,1763278.0,011123,210.56272282092544,53.763869505026456,167.9006300490083,311.6760345858313,Spanish,Non-contingent
7681,011013,Nieva.wav,513933.99999999994,011013,251.18134403427644,26.475601909781698,210.22254849141342,343.74075070293105,Spanish,Non-contingent
7682,020013,Nieva.wav,868753.0,020013,335.08682297100654,83.52191552843965,228.2258784594037,460.34568719030403,Spanish,Non-contingent
7683,011115,Nieva.wav,235356.0,011115,193.96670210313383,22.97299643933899,175.6476351611774,224.53722092556825,Spanish,Non-contingent
7684,010914,Nieva.wav,421718.0,010914,227.81279306604603,71.59616451824361,93.56112986772199,378.0318304806093,Spanish,Non-contingent
7685,011115,Nieva.wav,2274398.0,011115,475.3914430527299,74.53666214238082,163.80153769351514,558.0968386418422,Spanish,Non-contingent
7686,011115,Nieva.wav,1026221.0,011115,250.42917889119397,119.21820679048037,85.32054005919254,550.9138866152697,Spanish,Non-contingent
7687,011100,Nieva.wav,2628401.0,011100,223.27424133272865,104.28007110773054,136.70369684192713,529.0655070033155,Spanish,Non-contingent
7688,011115,Nieva.wav,2562916.0,011115,324.7744721589678,110.23920885320791,189.54057891348154,423.4359728339181,Spanish,Non-contingent
7689,020107,Nieva.wav,2079510.0000000002,020107,404.2987771614586,41.33444091105251,248.65967422179006,439.4004919552235,Spanish,Non-contingent
7690,020020,Nieva.wav,44008.0,020020,191.7346215874744,18.68794819072833,164.56031425638406,255.25018949005178,Spanish,Non-contingent
7691,011100,Nieva.wav,107961.0,011100,168.72051977363643,44.257427516698684,78.19736498882646,318.9683479969472,Spanish,Non-contingent
7692,010914,Nieva.wav,43651.0,010914,188.60683558933607,35.46967217689083,169.741414321307,379.9830321483186,Spanish,Non-contingent
7693,010900,Nieva.wav,1383476.0,010900,323.90755475987396,141.79769823442297,140.63266941397706,485.87895072588566,Spanish,Non-contingent
7694,010818,Nieva.wav,302391.0,010818,149.26368756899433,28.427546067053576,90.29416181846187,193.65340923280758,Spanish,Non-contingent
7695,020020,Nieva.wav,940845.0,020020,168.13619000336845,108.5033130508216,109.0573465872191,593.3714933097446,Spanish,Non-contingent
7696,010914,Nieva.wav,418495.0,010914,256.76505586693173,78.00021379221303,188.93190965142816,402.5854614973522,Spanish,Non-contingent
7697,010914,Nieva.wav,756151.0,010914,212.16401775225623,24.398511878112394,111.20115319233655,252.4516585637939,Spanish,Non-contingent
7698,020030,Nieva.wav,2786680.0,020030,180.84854286942706,71.51303691287254,153.1992771719091,478.64997093713015,Spanish,Non-contingent
7699,010818,Nieva.wav,560423.0,010818,243.7988737790356,100.3026515043344,107.6028098183435,450.4915615665129,Spanish,Non-contingent
7700,020205,Nieva.wav,2031468.0,020205,380.8267485302763,83.53778991467038,179.1969648281398,454.64424413743797,Spanish,Non-contingent
7701,010908,Nieva.wav,217236.0,010908,174.59061542386397,36.7923044173998,118.36082527386381,235.0603972548453,Spanish,Non-contingent
7702,011100,Nieva.wav,1909665.0,011100,159.99319627141676,20.378458485964234,120.86310250302736,191.70817744966493,Spanish,Non-contingent
7703,011123,Nieva.wav,322666.0,011123,245.8574226898586,18.707331542227593,195.92413655405448,279.2387688532219,Spanish,Non-contingent
7704,010926,Nieva.wav,1493686.0,010926,212.80796646157688,41.445020148037635,161.90404701883077,331.8381064074716,Spanish,Non-contingent
7705,011123,Nieva.wav,320875.0,011123,251.57833727260046,30.244739985237793,184.56738952420258,287.6024554317572,Spanish,Non-contingent
7706,011115,Nieva.wav,751815.0,011115,183.52098524043137,26.872661552167763,163.00488093692653,256.7671263892525,Spanish,Non-contingent
7707,011003,Nieva.wav,878920.0,011003,233.72429931232236,5.471611078803869,218.82516064131954,245.88912999076098,Spanish,Non-contingent
7708,010900,Nieva.wav,515495.0,010900,199.70360897993535,12.64984890342153,175.74039680552193,216.65374315274119,Spanish,Non-contingent
7709,010818,Nieva.wav,745000.0,010818,184.8118137860643,59.05984791862983,96.73431228537551,349.89695094644156,Spanish,Non-contingent
7710,020127,Nieva.wav,630881.0,020127,209.24341116139695,16.528165714056513,191.70520446498813,239.23716260846015,Spanish,Non-contingent
7711,011018,Nieva.wav,1380266.0,011018,99.78318860074856,8.415808015243456,75.98135247627025,127.32392584999145,Spanish,Non-contingent
7712,020013,Nieva.wav,1711283.0,020013,260.3185572607897,46.49866967001035,193.097620325148,308.55397661854425,Spanish,Non-contingent
7713,020121,Nieva.wav,1375993.0,020121,265.95809491466525,160.5792741229836,82.94377263059013,595.3749724012127,Spanish,Non-contingent
7714,020030,Nieva.wav,1759035.0,020030,210.9951560138394,51.45873323898751,104.40061858258136,263.8809552974634,Spanish,Non-contingent
7715,020205,Nieva.wav,2613886.0,020205,235.53412002137074,102.5463610558128,128.90414547415477,465.81150433091557,Spanish,Non-contingent
7716,020205,Nieva.wav,2269668.0,020205,246.24073906034837,113.69913887290765,182.19841784933269,511.2696605885638,Spanish,Non-contingent
7717,011018,Nieva.wav,1635742.0,011018,128.34907973842687,69.2004495238,70.65073503589448,407.86557701866764,Spanish,Non-contingent
7718,010908,Nieva.wav,264770.0,010908,219.53886324257698,51.02063824118301,174.63164922561754,338.8906131777632,Spanish,Non-contingent
7719,010926,Nieva.wav,502951.0,010926,318.1225834957797,78.78342929449119,236.76542200623572,415.1888042205717,Spanish,Non-contingent
7720,011013,Nieva.wav,2835273.0,011013,174.94599873356506,70.46043988406296,152.77294231730662,458.9162360824166,Spanish,Non-contingent
7721,011115,Nieva.wav,2428863.0,011115,253.20544531710118,71.50611693710925,182.5759244573703,372.94153211535354,Spanish,Non-contingent
7722,010914,Nieva.wav,1571760.0,010914,200.91794176669458,59.79311637674779,144.77712154216493,347.6439574473364,Spanish,Non-contingent
7723,020030,Nieva.wav,781551.0,020030,146.07656413631557,6.392377218925237,137.5859281663804,155.25874158597628,Spanish,Non-contingent
7724,020030,Nieva.wav,2220975.0,020030,227.16453844626668,27.482130610985347,106.04658771632694,255.61068694999653,Spanish,Non-contingent
7725,011018,Nieva.wav,1392245.0,011018,118.28806320765615,28.02009945996047,79.42314971054775,190.7862540223311,Spanish,Non-contingent
7726,010926,Nieva.wav,292280.0,010926,217.5048450636899,16.403993797240883,201.64692839927608,253.09856804210654,Spanish,Non-contingent
7727,020121,Nieva.wav,1333185.0,020121,160.17055759873898,58.22064144920321,115.11554216991357,370.47583831630493,Spanish,Non-contingent
7728,011018,Nieva.wav,1907630.0,011018,151.23091049862455,50.07993601979235,87.45488447040684,252.62522825145692,Spanish,Non-contingent
7729,010926,Nieva.wav,1360268.0,010926,215.00715429073708,64.9547718322241,144.19314736709418,374.94586238215,Spanish,Non-contingent
7730,010809,Nieva.wav,660220.0,010809,408.6821115765489,182.3899548830769,219.87136707390334,584.8629628088937,Spanish,Non-contingent
7731,010809,Nieva.wav,648848.0,010809,259.21704619869837,94.91287786849713,139.1564464539435,382.80094818739,Spanish,Non-contingent
7732,020121,Nieva.wav,2528666.0,020121,203.51990095097355,31.332789679095185,159.85408519126946,257.573169950968,Spanish,Non-contingent
7733,020205,Nieva.wav,1172795.0,020205,258.63707274613296,73.0663250673431,181.63344844446746,382.18491211772385,Spanish,Non-contingent
7734,020030,Nieva.wav,563326.0,020030,167.7759227843484,13.643556590940777,152.14107750073956,188.0018924017472,Spanish,Non-contingent
7735,020107,Nieva.wav,2925760.0,020107,204.37006505448588,20.209394615329522,177.6641513395761,229.8621149274112,Spanish,Non-contingent
7736,010809,Nieva.wav,1629100.0,010809,188.1744682137615,49.83638131090319,132.87509471756528,265.41822908464206,Spanish,Non-contingent
7737,010926,Nieva.wav,752736.0,010926,191.65961027554712,24.208423505791465,163.0331708274109,240.57185123725466,Spanish,Non-contingent
7738,010826,Nieva.wav,858383.0,010826,205.7975258733732,22.28999177245636,173.63367627894277,232.29805922189362,Spanish,Non-contingent
7739,010803,Nieva.wav,524246.0,010803,174.7554219952519,21.053641194537768,160.03216941567473,225.49810971787198,Spanish,Non-contingent
7740,011003,Nieva.wav,277720.0,011003,159.9595973409175,24.144940814211697,90.58207926622512,177.43655800602994,Spanish,Non-contingent
7741,011100,Nieva.wav,2761136.0,011100,286.12655861058505,87.29471757242713,155.2132825980372,468.1085884420976,Spanish,Non-contingent
7742,020113,Nieva.wav,35950.0,020113,233.3259798301088,44.76204860141837,90.81098482807765,276.22014283685877,Spanish,Non-contingent
7743,010922,Nieva.wav,167806.0,010922,161.81641868664047,38.73165896295324,89.28066234752409,267.81691243200993,Spanish,Non-contingent
7744,020030,Nieva.wav,1228966.0,020030,273.09549747942845,124.78256729421032,141.94332823410144,498.8598869236412,Spanish,Non-contingent
7745,020113,Nieva.wav,2693085.0,020113,283.95621020376495,39.09398446227362,224.58187650950507,350.5887601125357,Spanish,Non-contingent
7746,020121,Nieva.wav,634385.0,020121,293.5896731670881,127.14009095835058,178.9886197140252,509.5665462611165,Spanish,Non-contingent
7747,011115,Nieva.wav,1474603.0,011115,229.50631007292668,88.11898565346762,93.13506428394987,394.1056195163384,Spanish,Non-contingent
7748,020121,Nieva.wav,2415918.0,020121,176.69138625494392,53.53016349354806,76.5541859867069,293.9772311615378,Spanish,Non-contingent
7749,011018,Nieva.wav,975158.0,011018,248.2223072802139,36.04551514319723,217.66104699239685,328.42377340602786,Spanish,Non-contingent
7750,020013,Nieva.wav,736200.0,020013,191.79738648471826,38.87436353317453,121.60074854328663,355.90008629747643,Spanish,Non-contingent
7751,010922,Nieva.wav,26615.0,010922,196.09191229543762,19.176309201704324,167.75929434399987,225.50768121660948,Spanish,Non-contingent
7752,010809,Nieva.wav,1057655.0,010809,344.9684502445066,142.83059710053533,166.55001066192372,570.6626089586523,Spanish,Non-contingent
7753,020013,Nieva.wav,1003155.0,020013,377.7368967251207,124.39808382622333,165.75063735563836,480.5072161069042,Spanish,Non-contingent
7754,010926,Nieva.wav,1431583.0,010926,209.67390049561536,43.684569966412234,159.99078520336883,282.6694549169665,Spanish,Non-contingent
7755,011115,Nieva.wav,2193541.0,011115,286.6291448055674,71.57138386478584,195.26604600755786,404.53994414003233,Spanish,Non-contingent
7756,010818,Nieva.wav,1469360.0,010818,214.79346888608976,101.1218355336391,157.7707372248106,420.0721484242673,Spanish,Non-contingent
7757,011123,Nieva.wav,798961.0,011123,197.14735483933106,81.69564929081382,77.26934159370165,282.0327687109364,Spanish,Non-contingent
7758,020205,Nieva.wav,1232100.0,020205,204.32114391232236,29.895075517210593,173.50264309937452,256.68224555386155,Spanish,Non-contingent
7759,011115,Nieva.wav,262228.0,011115,215.40885697114905,18.44118470880079,180.73147057672907,233.56989107389006,Spanish,Non-contingent
7760,011003,Nieva.wav,876280.0,011003,,,,,Spanish,Non-contingent
7761,011100,Nieva.wav,2726678.0,011100,247.51418858157777,61.721363508005304,170.3700552155997,358.4422983005794,Spanish,Non-contingent
7762,020013,Nieva.wav,2156000.0,020013,259.5692403531161,53.532945532576875,200.10327792447126,470.04039748263153,Spanish,Non-contingent
7763,011115,Nieva.wav,2334085.0,011115,231.84547765988964,41.56966359797752,176.73787457421545,413.44481645154383,Spanish,Non-contingent
7764,010818,Nieva.wav,959338.0,010818,487.0956639953451,81.22075978315203,75.44865781888458,571.7940959990207,Spanish,Non-contingent
7765,020113,Nieva.wav,918133.0,020113,309.6073374061097,154.60794319172746,110.82151160956708,548.538669199065,Spanish,Non-contingent
7766,020030,Nieva.wav,768226.0,020030,149.51522907203233,12.576233363352685,135.45294590182246,168.69294162048757,Spanish,Non-contingent
7767,010914,Nieva.wav,219501.0,010914,288.3632945852557,47.024598055861254,223.98628886308177,323.97890200650926,Spanish,Non-contingent
7768,010809,Nieva.wav,1678160.0,010809,218.4171431256856,55.4830088686673,180.96759016675784,356.28698416931536,Spanish,Non-contingent
7769,011100,Nieva.wav,1768653.0,011100,221.31032821998622,14.583993952271245,189.29244370890592,242.40614045981445,Spanish,Non-contingent
7770,010809,Nieva.wav,1379075.0,010809,247.00949629434953,37.563218868631154,175.95997162412684,326.20375067167953,Spanish,Non-contingent
7771,011013,Nieva.wav,729433.0,011013,197.43782152772133,30.911483510300453,158.1450541626896,238.8226105214514,Spanish,Non-contingent
7772,011115,Nieva.wav,856876.0,011115,208.5538385118068,94.72685336929078,135.03042538771174,468.9115858983706,Spanish,Non-contingent
7773,020205,Nieva.wav,739370.0,020205,168.5005672015799,4.452416520117581,161.34210434341514,174.83014957078328,Spanish,Non-contingent
7774,010926,Nieva.wav,775786.0,010926,317.930452247215,3.9669081416048333,313.6627360982581,323.77277218994095,Spanish,Non-contingent
7775,020020,Nieva.wav,2189335.0,020020,274.8410527118337,142.15761439728982,93.14267960287938,544.2308133372962,Spanish,Non-contingent
7776,020121,Nieva.wav,966846.0,020121,201.67942161673298,40.409014601582534,92.19502176765792,260.2347167764171,Spanish,Non-contingent
7777,020205,Nieva.wav,2713270.0,020205,140.71374867119331,6.27870375141533,130.8717604360194,154.48284527129957,Spanish,Non-contingent
7778,020113,Nieva.wav,734993.0,020113,359.68626918297184,140.5819552406745,166.2883835957185,547.3027616360987,Spanish,Non-contingent
7779,010908,Nieva.wav,947933.0,010908,246.50800897854648,84.04044113335219,138.06223383602193,588.3608287579929,Spanish,Non-contingent
7780,020121,Nieva.wav,1355225.0,020121,223.71340891646324,22.595473122954136,178.4698000612981,262.2250183599666,Spanish,Non-contingent
7781,010914,Nieva.wav,582566.0,010914,192.07724973691455,14.568126044031915,168.03135070136912,206.51733357974226,Spanish,Non-contingent
7782,011123,Nieva.wav,996055.0,011123,184.31381370824082,38.172593909574495,75.25843746471836,257.7454793496291,Spanish,Non-contingent
7783,010922,Nieva.wav,350173.0,010922,166.35299343079814,12.501323571936465,141.3034455149893,201.05528055196007,Spanish,Non-contingent
7784,020030,Nieva.wav,87611.0,020030,167.45400737291195,37.02573461460641,142.49695175856994,225.68683248127152,Spanish,Non-contingent
7785,020013,Nieva.wav,2361973.0,020013,216.08152414804542,40.444026338116174,132.4551932523925,322.0399965922688,Spanish,Non-contingent
7786,010914,Nieva.wav,1255071.0,010914,255.2363779615908,73.35435585584483,170.64698858896168,476.9589540190545,Spanish,Non-contingent
7787,020030,Nieva.wav,1013333.0,020030,154.93068129279453,15.951987974388278,107.15888679630466,206.9753051158518,Spanish,Non-contingent
7788,010900,Nieva.wav,843066.0,010900,256.67096111462985,25.78050020050374,193.3814094981132,288.82382699588914,Spanish,Non-contingent
7789,020030,Nieva.wav,260426.0,020030,211.00464711281052,85.26525360225607,137.2095238671547,593.6802413507355,Spanish,Non-contingent
7790,020030,Nieva.wav,622513.0,020030,251.3897322462787,89.07637532192754,159.25482008050372,439.59122766993215,Spanish,Non-contingent
7791,020113,Nieva.wav,2108633.0,020113,230.5067713393896,63.89164561902404,166.07776521047944,369.68759103263466,Spanish,Non-contingent
7792,010809,Nieva.wav,703441.0,010809,192.13443903745556,56.4186184709413,90.42072430263481,256.8879608271874,Spanish,Non-contingent
7793,011003,Nieva.wav,2430720.0,011003,411.4662095337449,104.79696219121912,292.51306983807075,525.4616253431085,Spanish,Non-contingent
7794,010914,Nieva.wav,1798253.0,010914,162.83048963656907,12.130634609239502,143.68637408721614,198.14059802014157,Spanish,Non-contingent
7795,020107,Nieva.wav,3035441.0,020107,323.4836630601725,159.10474178316275,183.0870397538129,574.1718684608443,Spanish,Non-contingent
7796,020020,Nieva.wav,1271161.0,020020,226.04671299894335,48.11843112173598,119.20176882402744,260.8962892410665,Spanish,Non-contingent
7797,010914,Nieva.wav,1944166.0,010914,178.8662319597717,23.49687727368346,158.43728571213887,255.35828816201683,Spanish,Non-contingent
7798,020121,Nieva.wav,80396.0,020121,242.3517119899428,113.74301402513294,179.32934775865826,522.364538162638,Spanish,Non-contingent
7799,011100,Nieva.wav,629286.0,011100,250.92456712623468,86.72215236168859,191.22322309942854,472.5615586994656,Spanish,Non-contingent
