,Language_name,target_child_id,transcript_id,contingent,sums,caregiver_type
1,Croatian,18271,29171,contingent,13,Mother & Father
2,Croatian,18271,29171,non-contingent,55,Mother & Father
3,Croatian,18271,29173,contingent,61,Mother only
4,Croatian,18271,29173,non-contingent,103,Mother only
5,Croatian,18271,29174,contingent,76,Mother only
6,Croatian,18271,29174,non-contingent,75,Mother only
7,Croatian,18271,29175,contingent,87,Mother only
8,Croatian,18271,29175,non-contingent,75,Mother only
9,Croatian,18271,29176,contingent,83,Mother only
10,Croatian,18271,29176,non-contingent,122,Mother only
11,Croatian,18271,29177,contingent,66,Mother only
12,Croatian,18271,29177,non-contingent,123,Mother only
13,Croatian,18271,29178,contingent,140,Mother only
14,Croatian,18271,29178,non-contingent,157,Mother only
15,Croatian,18271,29179,contingent,153,Mother & Father
16,Croatian,18271,29179,non-contingent,172,Mother & Father
17,Croatian,18271,29180,contingent,97,Mother & Father
18,Croatian,18271,29180,non-contingent,207,Mother & Father
19,Croatian,18271,29187,contingent,73,Mother only
20,Croatian,18271,29187,non-contingent,88,Mother only
21,Croatian,18271,29192,contingent,114,Mother only
22,Croatian,18271,29192,non-contingent,191,Mother only
23,Croatian,18271,29194,contingent,101,Mother & Father
24,Croatian,18271,29194,non-contingent,161,Mother & Father
25,Croatian,18271,29195,contingent,118,Mother only
26,Croatian,18271,29195,non-contingent,139,Mother only
27,Croatian,18271,29196,contingent,112,Mother only
28,Croatian,18271,29196,non-contingent,152,Mother only
29,Croatian,18271,29197,contingent,140,Mother only
30,Croatian,18271,29197,non-contingent,129,Mother only
31,Croatian,18271,29199,contingent,98,Mother only
32,Croatian,18271,29199,non-contingent,143,Mother only
33,Croatian,18271,29200,contingent,163,Mother only
34,Croatian,18271,29200,non-contingent,182,Mother only
35,Croatian,18271,29201,contingent,135,Mother only
36,Croatian,18271,29201,non-contingent,157,Mother only
37,Croatian,18271,29202,contingent,97,Mother only
38,Croatian,18271,29202,non-contingent,189,Mother only
39,Croatian,18271,29203,contingent,144,Mother only
40,Croatian,18271,29203,non-contingent,154,Mother only
41,Croatian,18271,29204,contingent,142,Mother & Father
42,Croatian,18271,29204,non-contingent,180,Mother & Father
43,Croatian,18283,29212,contingent,74,Mother & Father
44,Croatian,18283,29212,non-contingent,106,Mother & Father
45,Croatian,18283,29213,contingent,59,Mother & Father
46,Croatian,18283,29213,non-contingent,102,Mother & Father
47,Croatian,18283,29214,contingent,57,Mother & Father
48,Croatian,18283,29214,non-contingent,126,Mother & Father
49,Croatian,18283,29215,contingent,62,Mother & Father
50,Croatian,18283,29215,non-contingent,94,Mother & Father
51,Croatian,18283,29216,contingent,64,Mother only
52,Croatian,18283,29216,non-contingent,121,Mother only
53,Croatian,18283,29217,contingent,88,Mother only
54,Croatian,18283,29217,non-contingent,114,Mother only
55,Croatian,18283,29218,contingent,21,Mother & Father
56,Croatian,18283,29218,non-contingent,64,Mother & Father
57,Croatian,18283,29219,contingent,65,Mother only
58,Croatian,18283,29219,non-contingent,102,Mother only
59,Croatian,18283,29220,contingent,65,Mother only
60,Croatian,18283,29220,non-contingent,104,Mother only
61,Croatian,18283,29222,contingent,61,Mother only
62,Croatian,18283,29222,non-contingent,159,Mother only
63,Croatian,18283,29223,contingent,97,Mother only
64,Croatian,18283,29223,non-contingent,170,Mother only
65,Croatian,18283,29224,contingent,113,Mother only
66,Croatian,18283,29224,non-contingent,175,Mother only
67,Croatian,18283,29225,contingent,60,Mother only
68,Croatian,18283,29225,non-contingent,68,Mother only
69,Croatian,18283,29226,contingent,63,Mother & Father
70,Croatian,18283,29226,non-contingent,81,Mother & Father
71,Croatian,18283,29227,contingent,69,Mother only
72,Croatian,18283,29227,non-contingent,151,Mother only
73,Croatian,18283,29228,contingent,56,Mother only
74,Croatian,18283,29228,non-contingent,96,Mother only
75,Croatian,18283,29229,contingent,76,Mother only
76,Croatian,18283,29229,non-contingent,127,Mother only
77,Croatian,18283,29230,contingent,106,Mother only
78,Croatian,18283,29230,non-contingent,165,Mother only
79,Croatian,18283,29231,contingent,106,Mother only
80,Croatian,18283,29231,non-contingent,109,Mother only
81,Croatian,18283,29232,contingent,57,Mother & Father
82,Croatian,18283,29232,non-contingent,114,Mother & Father
83,Croatian,18283,29233,contingent,105,Mother & Father
84,Croatian,18283,29233,non-contingent,107,Mother & Father
85,Croatian,18283,29234,contingent,78,Mother only
86,Croatian,18283,29234,non-contingent,108,Mother only
87,Croatian,18283,29235,contingent,157,Mother only
88,Croatian,18283,29235,non-contingent,191,Mother only
89,Croatian,18290,29249,contingent,15,Mother only
90,Croatian,18290,29249,non-contingent,80,Mother only
91,Croatian,18290,29253,contingent,112,Mother only
92,Croatian,18290,29253,non-contingent,144,Mother only
93,Croatian,18290,29255,contingent,120,Mother & Father
94,Croatian,18290,29255,non-contingent,179,Mother & Father
95,Croatian,18290,29258,contingent,100,Mother only
96,Croatian,18290,29258,non-contingent,200,Mother only
97,Croatian,18290,29262,contingent,44,Mother only
98,Croatian,18290,29262,non-contingent,74,Mother only
99,Croatian,18290,29267,contingent,39,Mother only
100,Croatian,18290,29267,non-contingent,52,Mother only
101,Croatian,18290,29271,contingent,105,Mother only
102,Croatian,18290,29271,non-contingent,128,Mother only
103,Croatian,18290,29275,contingent,5,Mother only
104,Croatian,18290,29275,non-contingent,11,Mother only
105,Croatian,18290,29281,contingent,129,Mother & Father
106,Croatian,18290,29281,non-contingent,98,Mother & Father
107,Croatian,18290,29284,contingent,89,Mother & Father
108,Croatian,18290,29284,non-contingent,107,Mother & Father
109,Croatian,18290,29285,contingent,130,Mother only
110,Croatian,18290,29285,non-contingent,110,Mother only
111,Croatian,18290,29286,contingent,80,Mother only
112,Croatian,18290,29286,non-contingent,147,Mother only
113,Croatian,18290,29288,contingent,107,Mother only
114,Croatian,18290,29288,non-contingent,156,Mother only
115,Croatian,18290,29289,contingent,29,Father only
116,Croatian,18290,29289,non-contingent,36,Father only
117,English,2341,4169,contingent,30,Father only
118,English,2341,4169,non-contingent,80,Father only
119,English,2341,4170,contingent,37,Father only
120,English,2341,4170,non-contingent,70,Father only
121,English,2341,4174,contingent,69,Father only
122,English,2341,4174,non-contingent,104,Father only
123,English,2341,4175,contingent,34,Father only
124,English,2341,4175,non-contingent,139,Father only
125,English,2341,4176,contingent,27,Father only
126,English,2341,4176,non-contingent,154,Father only
127,English,2341,4177,contingent,37,Father only
128,English,2341,4177,non-contingent,111,Father only
129,English,2341,4179,contingent,57,Father only
130,English,2341,4179,non-contingent,162,Father only
131,English,2341,4180,contingent,41,Father only
132,English,2341,4180,non-contingent,123,Father only
133,English,2341,4181,contingent,37,Mother only
134,English,2341,4181,non-contingent,183,Mother only
135,English,2341,4183,contingent,66,Father only
136,English,2341,4183,non-contingent,180,Father only
137,English,2341,4184,contingent,16,Mother only
138,English,2341,4184,non-contingent,175,Mother only
139,English,2341,4185,contingent,49,Father only
140,English,2341,4185,non-contingent,179,Father only
141,English,2341,4186,contingent,42,Father only
142,English,2341,4186,non-contingent,168,Father only
143,English,2341,4187,contingent,41,Father only
144,English,2341,4187,non-contingent,167,Father only
145,English,2341,4190,contingent,65,Father only
146,English,2341,4190,non-contingent,159,Father only
147,English,2341,4191,contingent,91,Father only
148,English,2341,4191,non-contingent,261,Father only
149,English,2341,4192,contingent,29,Father only
150,English,2341,4192,non-contingent,100,Father only
151,English,2341,4193,contingent,37,Father only
152,English,2341,4193,non-contingent,123,Father only
153,English,2341,4200,contingent,53,Father only
154,English,2341,4200,non-contingent,123,Father only
155,English,2341,4204,contingent,47,Father only
156,English,2341,4204,non-contingent,104,Father only
157,English,2341,4206,contingent,37,Father only
158,English,2341,4206,non-contingent,97,Father only
159,English,2341,4207,contingent,41,Father only
160,English,2341,4207,non-contingent,100,Father only
161,English,2341,4208,contingent,42,Father only
162,English,2341,4208,non-contingent,135,Father only
163,English,2341,4209,contingent,84,Father only
164,English,2341,4209,non-contingent,135,Father only
165,English,2341,4210,contingent,91,Father only
166,English,2341,4210,non-contingent,84,Father only
167,English,2341,4211,contingent,86,Father only
168,English,2341,4211,non-contingent,117,Father only
169,English,2341,4212,contingent,59,Father only
170,English,2341,4212,non-contingent,124,Father only
171,English,2341,4213,contingent,86,Father only
172,English,2341,4213,non-contingent,149,Father only
173,English,2341,4214,contingent,46,Father only
174,English,2341,4214,non-contingent,110,Father only
175,English,2341,4215,contingent,59,Father only
176,English,2341,4215,non-contingent,73,Father only
177,English,2341,4216,contingent,81,Father only
178,English,2341,4216,non-contingent,178,Father only
179,English,2341,4217,contingent,68,Father only
180,English,2341,4217,non-contingent,130,Father only
181,English,2341,4218,contingent,58,Father only
182,English,2341,4218,non-contingent,122,Father only
183,English,2341,4219,contingent,15,Father only
184,English,2341,4219,non-contingent,84,Father only
185,English,2341,4220,contingent,81,Father only
186,English,2341,4220,non-contingent,170,Father only
187,English,2341,4221,contingent,108,Father only
188,English,2341,4221,non-contingent,157,Father only
189,English,2341,4222,contingent,54,Father only
190,English,2341,4222,non-contingent,177,Father only
191,English,2341,4223,contingent,140,Mother & Father
192,English,2341,4223,non-contingent,234,Mother & Father
193,English,2341,4225,contingent,95,Father only
194,English,2341,4225,non-contingent,125,Father only
195,English,2341,4226,contingent,36,Father only
196,English,2341,4226,non-contingent,91,Father only
197,English,2341,4227,contingent,31,Father only
198,English,2341,4227,non-contingent,49,Father only
199,English,2341,4228,contingent,57,Father only
200,English,2341,4228,non-contingent,112,Father only
201,English,2341,4229,contingent,36,Father only
202,English,2341,4229,non-contingent,117,Father only
203,English,2341,4231,contingent,61,Father only
204,English,2341,4231,non-contingent,131,Father only
205,English,2341,4232,contingent,62,Father only
206,English,2341,4232,non-contingent,81,Father only
207,English,2341,4233,contingent,60,Father only
208,English,2341,4233,non-contingent,108,Father only
209,English,2341,4234,contingent,41,Father only
210,English,2341,4234,non-contingent,83,Father only
211,English,2341,4235,contingent,85,Mother & Father
212,English,2341,4235,non-contingent,166,Mother & Father
213,English,2341,4236,contingent,58,Father only
214,English,2341,4236,non-contingent,129,Father only
215,English,2341,4237,contingent,35,Father only
216,English,2341,4237,non-contingent,67,Father only
217,English,2341,4240,contingent,97,Father only
218,English,2341,4240,non-contingent,152,Father only
219,English,2341,4241,contingent,77,Father only
220,English,2341,4241,non-contingent,100,Father only
221,English,2341,4242,contingent,91,Father only
222,English,2341,4242,non-contingent,162,Father only
223,English,2341,4243,contingent,32,Father only
224,English,2341,4243,non-contingent,111,Father only
225,English,2341,4244,contingent,89,Father only
226,English,2341,4244,non-contingent,108,Father only
227,English,2530,4526,contingent,15,Mother only
228,English,2530,4526,non-contingent,147,Mother only
229,English,2530,4531,contingent,114,Mother only
230,English,2530,4531,non-contingent,147,Mother only
231,English,2530,4533,contingent,46,Mother only
232,English,2530,4533,non-contingent,147,Mother only
233,English,2530,4554,contingent,50,Mother only
234,English,2530,4554,non-contingent,201,Mother only
235,English,2530,4563,contingent,35,Mother only
236,English,2530,4563,non-contingent,116,Mother only
237,English,2530,4570,contingent,203,Mother only
238,English,2530,4570,non-contingent,148,Mother only
239,English,2530,4575,contingent,16,Mother only
240,English,2530,4575,non-contingent,137,Mother only
241,English,2530,4586,contingent,93,Mother only
242,English,2530,4586,non-contingent,89,Mother only
243,English,2530,4602,contingent,117,Mother only
244,English,2530,4602,non-contingent,130,Mother only
245,English,2530,4604,contingent,131,Mother only
246,English,2530,4604,non-contingent,219,Mother only
247,English,2530,4605,contingent,39,Mother only
248,English,2530,4605,non-contingent,165,Mother only
249,English,2530,4606,contingent,136,Mother only
250,English,2530,4606,non-contingent,183,Mother only
251,English,2530,4615,contingent,53,Mother only
252,English,2530,4615,non-contingent,70,Mother only
253,English,2530,4617,contingent,33,Mother only
254,English,2530,4617,non-contingent,76,Mother only
255,English,2530,4623,contingent,95,Mother only
256,English,2530,4623,non-contingent,141,Mother only
257,English,2530,4626,contingent,123,Mother only
258,English,2530,4626,non-contingent,141,Mother only
259,English,2530,4634,contingent,14,Mother only
260,English,2530,4634,non-contingent,91,Mother only
261,English,2530,4639,contingent,18,Mother only
262,English,2530,4639,non-contingent,202,Mother only
263,English,2530,4647,contingent,171,Mother only
264,English,2530,4647,non-contingent,197,Mother only
265,English,2530,4648,contingent,35,Mother only
266,English,2530,4648,non-contingent,116,Mother only
267,English,2530,4649,contingent,76,Mother only
268,English,2530,4649,non-contingent,147,Mother only
269,English,2530,4650,contingent,89,Mother only
270,English,2530,4650,non-contingent,107,Mother only
271,English,2530,4677,contingent,60,Mother only
272,English,2530,4677,non-contingent,59,Mother only
273,English,2530,4697,contingent,71,Mother only
274,English,2530,4697,non-contingent,114,Mother only
275,English,2534,4686,contingent,88,Mother only
276,English,2534,4686,non-contingent,185,Mother only
277,English,2534,4705,contingent,42,Mother only
278,English,2534,4705,non-contingent,115,Mother only
279,English,3142,6991,contingent,22,Mother & Father
280,English,3142,6991,non-contingent,31,Mother & Father
281,English,3142,6994,contingent,9,Mother only
282,English,3142,6994,non-contingent,26,Mother only
283,English,3142,6995,non-contingent,27,Mother only
284,English,3391,7531,contingent,74,Mother & Father
285,English,3391,7531,non-contingent,123,Mother & Father
286,English,3391,7532,contingent,105,Mother & Father
287,English,3391,7532,non-contingent,187,Mother & Father
288,English,3391,7533,contingent,95,Mother & Father
289,English,3391,7533,non-contingent,256,Mother & Father
290,English,3391,7534,contingent,87,Father only
291,English,3391,7534,non-contingent,155,Father only
292,English,3391,7535,contingent,62,Mother & Father
293,English,3391,7535,non-contingent,153,Mother & Father
294,English,3836,8267,contingent,27,Mother only
295,English,3836,8267,non-contingent,165,Mother only
296,English,3836,8269,contingent,30,Mother only
297,English,3836,8269,non-contingent,121,Mother only
298,English,3836,8270,contingent,33,Mother only
299,English,3836,8270,non-contingent,96,Mother only
300,English,3836,8271,contingent,17,Mother only
301,English,3836,8271,non-contingent,152,Mother only
302,English,3836,8272,contingent,21,Mother only
303,English,3836,8272,non-contingent,155,Mother only
304,English,3836,8273,contingent,31,Mother only
305,English,3836,8273,non-contingent,113,Mother only
306,English,3836,8274,contingent,9,Mother only
307,English,3836,8274,non-contingent,56,Mother only
308,English,3836,8275,contingent,17,Mother only
309,English,3836,8275,non-contingent,69,Mother only
310,English,3836,8277,contingent,14,Mother only
311,English,3836,8277,non-contingent,124,Mother only
312,English,3836,8278,contingent,12,Mother only
313,English,3836,8278,non-contingent,138,Mother only
314,English,3842,8282,contingent,35,Mother only
315,English,3842,8282,non-contingent,160,Mother only
316,English,3842,8283,contingent,39,Mother only
317,English,3842,8283,non-contingent,123,Mother only
318,English,3842,8284,contingent,88,Mother only
319,English,3842,8284,non-contingent,172,Mother only
320,English,3842,8285,contingent,14,Mother only
321,English,3842,8285,non-contingent,180,Mother only
322,English,3842,8288,contingent,22,Mother only
323,English,3842,8288,non-contingent,182,Mother only
324,English,3842,8290,contingent,8,Mother only
325,English,3842,8290,non-contingent,136,Mother only
326,English,3846,8294,contingent,38,Mother only
327,English,3846,8294,non-contingent,112,Mother only
328,English,3846,8295,contingent,51,Mother only
329,English,3846,8295,non-contingent,57,Mother only
330,English,3846,8296,contingent,40,Mother only
331,English,3846,8296,non-contingent,165,Mother only
332,English,3846,8297,contingent,52,Mother only
333,English,3846,8297,non-contingent,113,Mother only
334,English,3848,8313,contingent,6,Mother only
335,English,3848,8313,non-contingent,120,Mother only
336,English,3851,8319,contingent,57,Mother only
337,English,3851,8319,non-contingent,148,Mother only
338,English,3851,8321,contingent,27,Mother only
339,English,3851,8321,non-contingent,158,Mother only
340,English,3851,8322,contingent,64,Mother only
341,English,3851,8322,non-contingent,165,Mother only
342,English,3851,8328,contingent,5,Mother only
343,English,3851,8328,non-contingent,150,Mother only
344,English,3851,8332,contingent,17,Mother only
345,English,3851,8332,non-contingent,171,Mother only
346,English,3862,8383,contingent,18,Mother only
347,English,3862,8383,non-contingent,138,Mother only
348,English,3862,8384,contingent,23,Mother only
349,English,3862,8384,non-contingent,184,Mother only
350,English,3862,8385,contingent,65,Mother only
351,English,3862,8385,non-contingent,128,Mother only
352,English,3862,8392,contingent,5,Mother only
353,English,3862,8392,non-contingent,156,Mother only
354,English,3862,8393,contingent,15,Mother only
355,English,3862,8393,non-contingent,163,Mother only
356,English,3865,8395,contingent,47,Mother only
357,English,3865,8395,non-contingent,186,Mother only
358,English,3865,8396,contingent,78,Mother only
359,English,3865,8396,non-contingent,193,Mother only
360,English,3865,8397,contingent,33,Mother only
361,English,3865,8397,non-contingent,140,Mother only
362,English,3865,8406,contingent,7,Mother only
363,English,3865,8406,non-contingent,183,Mother only
364,English,3876,8428,contingent,21,Mother only
365,English,3876,8428,non-contingent,103,Mother only
366,English,3876,8431,contingent,21,Mother only
367,English,3876,8431,non-contingent,104,Mother only
368,English,3876,8432,contingent,9,Mother only
369,English,3876,8432,non-contingent,138,Mother only
370,English,3876,8435,contingent,46,Mother only
371,English,3876,8435,non-contingent,134,Mother only
372,English,3876,8437,contingent,16,Mother only
373,English,3876,8437,non-contingent,208,Mother only
374,English,3882,8455,contingent,33,Mother only
375,English,3882,8455,non-contingent,76,Mother only
376,English,3882,8457,contingent,49,Mother only
377,English,3882,8457,non-contingent,169,Mother only
378,English,3882,8459,contingent,31,Mother only
379,English,3882,8459,non-contingent,159,Mother only
380,English,3887,8472,contingent,4,Mother only
381,English,3887,8472,non-contingent,65,Mother only
382,English,3890,8476,contingent,3,Mother only
383,English,3890,8476,non-contingent,239,Mother only
384,English,3890,8477,contingent,4,Mother only
385,English,3890,8477,non-contingent,224,Mother only
386,English,3890,8478,contingent,25,Mother only
387,English,3890,8478,non-contingent,161,Mother only
388,English,3895,8479,contingent,10,Mother & Father
389,English,3895,8479,non-contingent,64,Mother & Father
390,English,3895,8486,contingent,69,Mother & Father
391,English,3895,8486,non-contingent,101,Mother & Father
392,English,3895,8490,contingent,56,Mother & Father
393,English,3895,8490,non-contingent,83,Mother & Father
394,English,3895,8498,contingent,36,Mother & Father
395,English,3895,8498,non-contingent,82,Mother & Father
396,English,3895,8501,contingent,48,Mother & Father
397,English,3895,8501,non-contingent,121,Mother & Father
398,English,3895,8503,contingent,7,Father only
399,English,3895,8503,non-contingent,21,Father only
400,English,3895,8505,contingent,59,Father only
401,English,3895,8505,non-contingent,97,Father only
402,English,3895,8506,contingent,53,Mother & Father
403,English,3895,8506,non-contingent,30,Mother & Father
404,English,3895,8509,contingent,33,Mother & Father
405,English,3895,8509,non-contingent,42,Mother & Father
406,English,3895,8510,contingent,39,Mother only
407,English,3895,8510,non-contingent,96,Mother only
408,English,3895,8511,contingent,59,Mother & Father
409,English,3895,8511,non-contingent,200,Mother & Father
410,English,3895,8512,contingent,34,Father only
411,English,3895,8512,non-contingent,108,Father only
412,English,3895,8520,contingent,16,Mother & Father
413,English,3895,8520,non-contingent,50,Mother & Father
414,English,3901,8549,contingent,123,Mother & Father
415,English,3901,8549,non-contingent,197,Mother & Father
416,English,3901,8550,contingent,116,Mother only
417,English,3901,8550,non-contingent,178,Mother only
418,English,3901,8552,contingent,138,Mother only
419,English,3901,8552,non-contingent,162,Mother only
420,English,3901,8556,contingent,30,Mother & Father
421,English,3901,8556,non-contingent,99,Mother & Father
422,English,3901,8557,contingent,50,Mother & Father
423,English,3901,8557,non-contingent,93,Mother & Father
424,English,3901,8559,contingent,32,Mother only
425,English,3901,8559,non-contingent,71,Mother only
426,English,3901,8560,contingent,73,Mother & Father
427,English,3901,8560,non-contingent,101,Mother & Father
428,English,3901,8561,contingent,54,Mother & Father
429,English,3901,8561,non-contingent,80,Mother & Father
430,English,3901,8564,contingent,63,Mother & Father
431,English,3901,8564,non-contingent,111,Mother & Father
432,English,3901,8565,contingent,97,Mother & Father
433,English,3901,8565,non-contingent,164,Mother & Father
434,English,3901,8567,contingent,38,Mother & Father
435,English,3901,8567,non-contingent,155,Mother & Father
436,English,3901,8570,contingent,42,Mother & Father
437,English,3901,8570,non-contingent,129,Mother & Father
438,English,3901,8571,contingent,37,Mother & Father
439,English,3901,8571,non-contingent,136,Mother & Father
440,English,3901,8572,contingent,64,Mother & Father
441,English,3901,8572,non-contingent,136,Mother & Father
442,English,3901,8575,contingent,63,Mother & Father
443,English,3901,8575,non-contingent,168,Mother & Father
444,English,3901,8578,contingent,52,Mother & Father
445,English,3901,8578,non-contingent,111,Mother & Father
446,English,3901,8579,contingent,69,Mother & Father
447,English,3901,8579,non-contingent,219,Mother & Father
448,English,3901,8580,contingent,105,Mother & Father
449,English,3901,8580,non-contingent,144,Mother & Father
450,English,3901,8582,contingent,90,Mother & Father
451,English,3901,8582,non-contingent,161,Mother & Father
452,English,3901,8583,contingent,64,Mother & Father
453,English,3901,8583,non-contingent,199,Mother & Father
454,English,3901,8584,contingent,59,Mother & Father
455,English,3901,8584,non-contingent,110,Mother & Father
456,English,3901,8585,contingent,25,Mother & Father
457,English,3901,8585,non-contingent,112,Mother & Father
458,English,3901,8586,contingent,113,Mother only
459,English,3901,8586,non-contingent,137,Mother only
460,English,3901,8590,contingent,65,Mother & Father
461,English,3901,8590,non-contingent,103,Mother & Father
462,English,3901,8591,contingent,97,Mother & Father
463,English,3901,8591,non-contingent,117,Mother & Father
464,English,3901,8593,contingent,69,Mother & Father
465,English,3901,8593,non-contingent,118,Mother & Father
466,English,3901,8595,contingent,129,Mother & Father
467,English,3901,8595,non-contingent,183,Mother & Father
468,English,3901,8596,contingent,27,Mother & Father
469,English,3901,8596,non-contingent,70,Mother & Father
470,English,3901,8597,contingent,75,Mother & Father
471,English,3901,8597,non-contingent,110,Mother & Father
472,English,3901,8599,contingent,33,Mother & Father
473,English,3901,8599,non-contingent,121,Mother & Father
474,English,3901,8600,contingent,59,Mother & Father
475,English,3901,8600,non-contingent,110,Mother & Father
476,English,3901,8601,contingent,74,Mother & Father
477,English,3901,8601,non-contingent,119,Mother & Father
478,English,3901,8602,contingent,95,Mother & Father
479,English,3901,8602,non-contingent,146,Mother & Father
480,English,3901,8604,contingent,64,Mother & Father
481,English,3901,8604,non-contingent,112,Mother & Father
482,English,3901,8605,contingent,47,Mother & Father
483,English,3901,8605,non-contingent,60,Mother & Father
484,English,3901,8606,contingent,64,Mother & Father
485,English,3901,8606,non-contingent,129,Mother & Father
486,English,3901,8609,contingent,44,Mother & Father
487,English,3901,8609,non-contingent,97,Mother & Father
488,English,3901,8610,contingent,87,Mother only
489,English,3901,8610,non-contingent,79,Mother only
490,English,3901,8611,contingent,54,Mother & Father
491,English,3901,8611,non-contingent,107,Mother & Father
492,English,3901,8615,contingent,58,Mother & Father
493,English,3901,8615,non-contingent,139,Mother & Father
494,English,3901,8616,contingent,54,Mother & Father
495,English,3901,8616,non-contingent,100,Mother & Father
496,English,3901,8619,contingent,51,Mother & Father
497,English,3901,8619,non-contingent,115,Mother & Father
498,English,3901,8622,contingent,37,Mother & Father
499,English,3901,8622,non-contingent,69,Mother & Father
500,English,3901,8623,contingent,67,Mother & Father
501,English,3901,8623,non-contingent,116,Mother & Father
502,English,3901,8624,contingent,128,Mother only
503,English,3901,8624,non-contingent,185,Mother only
504,English,3901,8626,contingent,68,Mother & Father
505,English,3901,8626,non-contingent,156,Mother & Father
506,English,3901,8627,contingent,71,Mother & Father
507,English,3901,8627,non-contingent,138,Mother & Father
508,English,3901,8629,contingent,38,Mother & Father
509,English,3901,8629,non-contingent,110,Mother & Father
510,English,3901,8630,contingent,47,Mother & Father
511,English,3901,8630,non-contingent,102,Mother & Father
512,English,3901,8632,contingent,59,Mother & Father
513,English,3901,8632,non-contingent,112,Mother & Father
514,English,3901,8633,contingent,84,Mother only
515,English,3901,8633,non-contingent,121,Mother only
516,English,3901,8634,contingent,42,Mother & Father
517,English,3901,8634,non-contingent,139,Mother & Father
518,English,3901,8637,contingent,65,Mother & Father
519,English,3901,8637,non-contingent,138,Mother & Father
520,English,3901,8638,contingent,53,Mother only
521,English,3901,8638,non-contingent,39,Mother only
522,English,3901,8640,contingent,22,Mother & Father
523,English,3901,8640,non-contingent,78,Mother & Father
524,English,3901,8641,contingent,101,Mother only
525,English,3901,8641,non-contingent,101,Mother only
526,English,3901,8642,contingent,151,Mother only
527,English,3901,8642,non-contingent,160,Mother only
528,English,3901,8643,contingent,76,Mother only
529,English,3901,8643,non-contingent,131,Mother only
530,English,3901,8644,contingent,6,Mother & Father
531,English,3901,8644,non-contingent,24,Mother & Father
532,English,3901,8647,contingent,43,Mother & Father
533,English,3901,8647,non-contingent,131,Mother & Father
534,English,3901,8648,contingent,68,Mother & Father
535,English,3901,8648,non-contingent,65,Mother & Father
536,English,3901,8649,contingent,34,Mother & Father
537,English,3901,8649,non-contingent,89,Mother & Father
538,English,3901,8650,contingent,67,Mother & Father
539,English,3901,8650,non-contingent,117,Mother & Father
540,English,3901,8651,contingent,95,Mother only
541,English,3901,8651,non-contingent,96,Mother only
542,English,3901,8652,contingent,101,Mother & Father
543,English,3901,8652,non-contingent,143,Mother & Father
544,English,3901,8653,contingent,81,Mother & Father
545,English,3901,8653,non-contingent,74,Mother & Father
546,English,3901,8654,contingent,73,Mother & Father
547,English,3901,8654,non-contingent,194,Mother & Father
548,English,3901,8655,contingent,60,Mother only
549,English,3901,8655,non-contingent,98,Mother only
550,English,3901,8656,contingent,72,Mother only
551,English,3901,8656,non-contingent,87,Mother only
552,English,3901,8658,contingent,23,Mother only
553,English,3901,8658,non-contingent,25,Mother only
554,English,3901,8659,contingent,68,Mother & Father
555,English,3901,8659,non-contingent,96,Mother & Father
556,English,3901,8660,contingent,42,Mother & Father
557,English,3901,8660,non-contingent,66,Mother & Father
558,English,3901,8661,contingent,53,Mother & Father
559,English,3901,8661,non-contingent,80,Mother & Father
560,English,3918,9449,contingent,61,Mother & Father
561,English,3918,9449,non-contingent,197,Mother & Father
562,English,3918,9453,contingent,61,Mother & Father
563,English,3918,9453,non-contingent,207,Mother & Father
564,English,3918,9454,contingent,75,Mother only
565,English,3918,9454,non-contingent,222,Mother only
566,English,3918,9455,contingent,66,Mother & Father
567,English,3918,9455,non-contingent,285,Mother & Father
568,English,3918,9458,contingent,73,Mother & Father
569,English,3918,9458,non-contingent,270,Mother & Father
570,English,3918,9459,contingent,23,Mother & Father
571,English,3918,9459,non-contingent,297,Mother & Father
572,English,3918,9460,contingent,63,Mother only
573,English,3918,9460,non-contingent,258,Mother only
574,English,3918,9461,contingent,91,Mother & Father
575,English,3918,9461,non-contingent,249,Mother & Father
576,English,3918,9462,contingent,63,Mother & Father
577,English,3918,9462,non-contingent,230,Mother & Father
578,English,3918,9463,contingent,54,Mother only
579,English,3918,9463,non-contingent,216,Mother only
580,English,3918,9464,contingent,105,Mother only
581,English,3918,9464,non-contingent,248,Mother only
582,English,3918,9465,contingent,37,Mother & Father
583,English,3918,9465,non-contingent,275,Mother & Father
584,English,3918,9466,contingent,70,Mother only
585,English,3918,9466,non-contingent,248,Mother only
586,English,3918,9467,contingent,77,Mother only
587,English,3918,9467,non-contingent,230,Mother only
588,English,3921,9450,contingent,42,Mother only
589,English,3921,9450,non-contingent,116,Mother only
590,English,3921,9451,contingent,62,Mother only
591,English,3921,9451,non-contingent,115,Mother only
592,English,3921,9456,contingent,63,Mother only
593,English,3921,9456,non-contingent,102,Mother only
594,English,3921,9457,contingent,36,Mother only
595,English,3921,9457,non-contingent,103,Mother only
596,English,3921,9470,contingent,23,Mother only
597,English,3921,9470,non-contingent,103,Mother only
598,English,3921,9472,contingent,26,Mother only
599,English,3921,9472,non-contingent,147,Mother only
600,English,3921,9473,contingent,22,Mother only
601,English,3921,9473,non-contingent,173,Mother only
602,English,3921,9475,contingent,41,Mother & Father
603,English,3921,9475,non-contingent,139,Mother & Father
604,English,3921,9478,contingent,66,Mother only
605,English,3921,9478,non-contingent,109,Mother only
606,English,3921,9479,contingent,29,Mother only
