transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,directedness,Language_name,Language_Family,Language_Genus,target_child_age,caregiver,target_child_id
7176,1951.705,1952.418,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,1957.577,1958.724,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,1958.978,1959.683,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,1961.321,1962.281,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,1971.4,1972.271,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,1977.701,1978.663,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10071.196,10071.676,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10100.419,10101.038,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10103.348,10103.918,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10108.343,10108.937,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10110.295,10111.172,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10112.687,10114.19,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10143,10143.378,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10182.468,10182.941,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10184.949,10185.769,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10186.231,10187.282,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10189.021,10190.125,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10224.865,10225.794,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10231.231,10231.8,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10233.956,10235.297,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10243.743,10245.047,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10245.676,10247.706,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10248.538,10250.389,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10253.169,10253.619,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10254.172,10254.691,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,10255.521,10257.338,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15224.15,15224.44,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15224.84,15225.26,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15226.03,15226.62,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15228.312,15231.06,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15231.7,15231.89,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15235.45,15235.72,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15242.3,15242.51,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15244.02,15244.6,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15244.835,15246.075,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15246.71,15248.17,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15248.445,15249.785,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15250.2,15250.79,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15251.87,15252.42,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15260.02,15260.69,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15260.99,15262.21,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15262.605,15264.815,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15265.155,15265.645,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15265.975,15266.395,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15266.63,15268.22,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15268.66,15269.21,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15269.52,15270.38,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15271.375,15271.595,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15279.26,15279.55,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15279.92,15280.18,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15438,15438.27,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15438.62,15439.59,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15440.11,15440.34,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15440.77,15441.23,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15441.51,15443.1,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15443.39,15444.55,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15444.8,15445.06,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15448.05,15449.96,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15450.41,15451.55,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15451.85,15452.93,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15453.28,15453.86,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15454.21,15454.77,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15455.1,15455.57,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15456.52,15457.2,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15457.42,15458.8,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15459.1,15459.64,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15459.72,15460.37,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15460.64,15462.33,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15462.63,15463.8,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15464.12,15464.64,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15466.83,15467.31,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15467.58,15468.201,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15469.4,15469.8,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15470.12,15471.48,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15471.78,15473.48,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15473.74,15475.2,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15475.54,15476.267,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15476.51,15478.2,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15478.45,15479.09,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15479.32,15480.68,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15480.92,15481.56,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15481.8,15482.37,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15482.67,15483.25,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15483.69,15484.03,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15484.32,15485.44,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15485.62,15486.58,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15495.63,15495.9,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15496.76,15498,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15498.297,15499.779,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15500.024,15501.49,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15501.845,15502.843,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15503.075,15503.57,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15583.379,15583.823,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15587.99,15588.272,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15588.556,15589.179,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15590.223,15592.401,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15592.867,15594.156,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15594.601,15595.233,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15595.69,15596.979,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15597.49,15598.017,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15598.712,15599.53,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15602.29,15602.823,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15603.267,15605.49,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15606.645,15607.045,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15609.534,15610.023,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15614.708,15614.975,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15618.912,15619.334,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15623.978,15624.178,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15629.29,15629.623,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15630.023,15630.512,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15631.601,15632.001,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15633.18,15633.584,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15635.556,15636.49,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15636.912,15637.334,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15641.579,15642.956,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15643.312,15643.534,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15647.823,15649.512,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15655.001,15655.401,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15659.467,15662.579,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15663.778,15664.089,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15674.912,15676.917,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15681.84,15682.363,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15682.445,15690.472,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15692.401,15692.734,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15693.045,15703.445,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15704.734,15706.023,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15706.401,15712.823,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15713.69,15726.845,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15729.445,15729.979,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15730.379,15730.734,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15731.179,15734.512,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15736.134,15744.156,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15755.438,15755.798,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15756.395,15756.838,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15757.463,15757.868,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15765.337,15765.625,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15766.033,15768.098,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15772.645,15774.179,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15777.756,15778.001,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15780.645,15782.867,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15783.49,15784.045,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15784.701,15785.107,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15786.045,15788.712,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15788.984,15789.444,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15789.844,15790.293,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15790.514,15790.964,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15796.001,15796.356,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15796.912,15797.156,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15797.823,15799.17,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15799.54,15800.201,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15800.6,15800.78,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15801.18,15801.38,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15802.65,15803,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15804.47,15804.65,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15805.42,15805.61,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15806.1,15806.29,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15806.77,15807.07,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15808.375,15808.815,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15809.12,15809.69,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15810.1,15810.58,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15810.915,15812.185,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15812.585,15813.215,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15813.395,15813.685,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15814.265,15814.855,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15815.285,15815.795,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15816.065,15816.645,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15817.21,15817.77,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15827.385,15828.895,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15829.235,15830.375,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15831.81,15832.21,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15833.765,15834.956,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15835.43,15836.28,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15836.6,15836.99,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15837.88,15838.42,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15839.495,15840.525,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15840.825,15841.675,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15842.075,15842.495,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15843.08,15844.65,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15844.72,15844.89,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15845.5,15845.79,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,15850.9,15851.23,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19226.42,19226.78,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19227.64,19228.51,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19230.75,19231.17,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19231.65,19232.06,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19232.25,19232.72,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19235.11,19235.5,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19235.8,19236.26,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19236.87,19237.32,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19237.84,19238.09,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19241.47,19241.79,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19242.45,19242.7,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19243.24,19243.64,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19244.18,19245.1,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19245.88,19246.29,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19246.77,19247.6,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19247.88,19248.2,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19248.9,19249.43,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19250.1,19250.45,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19250.83,19251.46,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19251.64,19252.06,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19252.45,19253.27,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19253.36,19253.78,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19254.77,19255.19,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19255.48,19256.64,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19257.4,19258,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19258.44,19259.03,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19259.37,19260.51,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19261.17,19262.3,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19265.134,19265.9,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19266.07,19267.7,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19268.14,19269.19,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19270.42,19270.83,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19272.16,19273.17,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19281.38,19281.82,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19283.53,19283.99,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19284.4,19285.62,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19497.18,19497.78,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19498.46,19499.32,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19501.88,19502.13,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19502.74,19503.03,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19505.44,19505.76,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19506.085,19506.845,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19506.94,19507.44,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19508.215,19508.595,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19510.47,19511.21,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19512.135,19513.255,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19513.84,19514.1,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19514.605,19514.965,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19515.33,19515.6,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19517.45,19517.98,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19518.21,19518.89,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19520.385,19521.725,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19525.975,19526.255,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19531.875,19532.245,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19532.595,19533.315,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19536.005,19536.165,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19536.53,19536.86,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19538,19539.28,c,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
7176,19539.345,19540.085,n,Target_Child,tzh,Casillas,NA,Tseltal,Mayan,Mayan,4,target_child,7176
