transcript_id,media_start,media_end,gloss,speaker_role,language,corpus_name,Langauge_name,Language_Family,Language_Genus,target_child_age,caregiver,contingent
2109,15771.544,15772.36,t'ax t'ax t'ax t'ax.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15777.017,15777.953,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15778.6,15778.842,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15799.434,15800.172,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15822.355,15822.412,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15832.589,15832.851,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15833.212,15833.463,jm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15834.237,15835.185,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15835.194,15835.433,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15838.257,15839.206,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15840.546,15841.398,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15842.905,15843.027,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15843.242,15843.666,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15843.847,15844.94,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15845.061,15845.442,&=inhales.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15845.564,15845.866,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15848.792,15848.913,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15848.987,15849.467,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15857.059,15857.692,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15858.951,15859.722,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15861.036,15861.83,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15872.102,15872.463,pastikxan.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15873.313,15873.542,&=mitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15877.845,15878.268,xxx.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15878.597,15879.987,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15881.781,15882.996,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,15883.245,15883.642,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15886.057,15887.927,xxx &=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15889.002,15889.078,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15889.617,15890.808,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15890.303,15890.42,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15891.441,15891.477,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,15892.142,15892.716,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,15893.975,15894.048,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18164.349,18164.584,jich ini.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,18166.385,18166.676,jich ini.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,18168.308,18168.732,auch.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,18243.714,18244.846,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18257.811,18258.38,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18260.06,18262.238,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18264.6,18264.836,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18279.008,18280.646,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18281.746,18282.646,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18290.486,18291.568,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18342.998,18343.14,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18345.986,18346.14,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,18383.492,18383.636,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20175.7,20176.33,binti?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20177.646,20178.084,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20182.84,20182.928,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20184.254,20184.322,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20185.27,20185.428,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20193.428,20194.328,Laura Laura.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20194.66,20195.284,o'k'el xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20195.615,20198.065,Laura Laura xi &=inhales.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20199.975,20201.744,Laura Laura Laura Laura xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20202.628,20203.264,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20204.004,20204.868,xxx.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20206.488,20206.904,mm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20207.276,20208.138,mm!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20209.452,20209.696,&=inhales.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20212.952,20213.912,mm!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20214.43,20214.808,pastika'way i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20215.48,20219.708,xxx xi &=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20219.546,20220.168,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,20221.108,20221.57,jpastik a'waye'k'a.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,20222.625,20222.978,jpastik i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20223.234,20226.472,<ch'ay ch'ay> [=! laughs].,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20226.792,20227.076,k'ux?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20228.214,20228.526,k'ux?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20229.48,20229.684,la'ich'i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,20230.075,20231,xxx.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22679.454,22679.824,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22681.58,22683.626,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22684.328,22685.318,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22685.211,22685.32,xit.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22688.114,22689.48,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22694.634,22695.5,Laura ya xtalat?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22697.342,22697.782,xit xit.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22698.588,22699.154,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22701.185,22702.796,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22707.482,22707.93,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22712.384,22713.28,ila tsakamoelek.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22713.697,22714.052,jichini.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22714.648,22715.356,mame'xa ch'aykoeli.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22715.626,22716.684,bistukat imene?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22749.848,22750.612,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22764.09,22764.292,ay.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22766.308,22768.398,ya xlu'botik ta jmel awu'un.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22769.996,22771.648,ay ay ay ay ay.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22775.728,22775.868,jo on.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22784.538,22784.8,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22793.506,22793.638,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22794.12,22795.14,tsaka tsaka.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22798.64,22798.738,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22800.424,22801.007,ya xtal ja'al.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22800.9,22801.324,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22801.716,22804.088,<ya xtal ja'al ya xtal ja'al> [=! sings].,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22804.576,22805.68,ya xtal ja'.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22806.162,22806.896,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22816.682,22817.202,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22817.364,22817.888,jo on.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22821.39,22821.796,0.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22831.27,22833.574,tatapatap@c 0.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22834.688,22835.872,0.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22837.04,22837.506,0.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22839.388,22839.526,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22848.162,22849.24,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22849.376,22850.3,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22850.726,22852.314,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22855.732,22856.108,ma wixlan.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22857.052,22857.746,ma stak ixlanel.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22859.683,22861.74,tsak- tsaka ay.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22863.121,22864.828,ps ps ps.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22866.723,22867.779,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22869.554,22870.158,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22870.642,22871.338,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22871.772,22874.502,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22876.668,22876.826,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22877.358,22878.094,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22878.814,22879.688,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22880.202,22881.2,maili kiltik xtal ja'-.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,22882.111,22882.768,kiltik xtal ja'al.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22885.534,22886.307,talix ja'al talix ja'al.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22910.806,22912.224,la'way ya xtal ja'al.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22913.178,22916.06,Laura ja'ali ja'al ja'ali ja'al ants.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22917.956,22918.782,ja'ali ja'al.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22920.146,22920.486,mach'a?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22921.16,22921.67,mach'amene?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22922.72,22923.548,ban tatik uta.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22924.244,22924.976,ban tatik uta.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22926.122,22927.14,banme tatik uta.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22947.658,22953.183,sit xi sit sit xi sit sit xi sit sit xi sit sit xi sit sit xi sit &=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22955.712,22957.124,&=growls xit.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,22956.254,22956.382,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22957.946,22958.036,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22959.061,22959.21,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22960.161,22960.276,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22966.854,22969.228,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22977.582,22978.028,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22978.69,22980.486,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22988.666,22989.046,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22991.976,22993.436,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,22998.96,22999.196,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,23003.43,23003.932,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24339.996,24342.154,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24345.77,24346.836,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24347.042,24347.668,ay!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,24348.936,24349.316,<ay> [=! whispers]!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24352.2,24353.1,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24354.418,24355.212,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24355.432,24355.564,&=inhales.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24357.316,24357.612,k'ux.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24358.578,24359.116,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24358.75,24359.84,talom k'ux ya xti'wanat.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,24369.852,24370.156,ay!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24374.824,24374.96,jm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24377.592,24378.594,mm jm.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24382.068,24382.44,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24382.712,24383.418,ay!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,24384.78,24385.276,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24389.12,24389.886,jo on.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24393.936,24396.388,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24563.01,24564.448,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24567.932,24568.038,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24569.094,24571.23,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24575.964,24576.094,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24576.54,24576.746,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24579.696,24579.994,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24580.416,24581.064,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24581.564,24582.056,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24583.432,24584.314,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24584.49,24584.888,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24585.228,24586.344,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24591.36,24591.808,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24593.014,24593.544,&=inhales.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,24594.92,24596.64,&=imitates xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24596.984,24597.664,maxa'tun i.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24598.34,24599.56,yu'astak' jtuntik ek.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24600.224,24601.74,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,24600.432,24602.244,&=imitates xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,24602.724,24604.04,&=imitates xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24604.868,24605.824,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24607.41,24609.028,&=imitates xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24610.57,24610.888,xxx.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24611.132,24612.316,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24614.308,24616.004,&=imitates xi.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24616.88,24618.02,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,24619.425,24619.972,&=imitates.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25201.176,25201.92,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25202.39,25202.708,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25204.246,25204.6,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25208.814,25209.144,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25212.268,25212.586,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25213.216,25213.484,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25213.896,25214.068,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25214.466,25214.646,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25214.546,25214.712,xxx.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,25220.732,25221.61,&=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25222.306,25225.524,<masta'k'ix ti'el stukele'k'a i> [=! laughs].,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25224.06,25224.504,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25226.032,25227.206,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25226.302,25227.396,jm mastak'.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,25228.708,25229.502,masta'k'ix ti'el a?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25230.806,25231.152,ju'uk?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25232.574,25232.876,ants.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25246.354,25246.394,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,25249.904,25250.976,ma'lajin a' ch'in e'a.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,25253.002,25253.404,Laura.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29145.014,29145.596,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29146.488,29146.802,joo.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,29155.776,29155.938,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29156.956,29157.856,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29158.794,29158.912,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29175.104,29175.516,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29175.986,29176.224,joo.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,29191.024,29191.244,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29211.656,29211.956,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29221.068,29221.216,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29223.212,29223.438,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29228.088,29228.214,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29236.332,29236.84,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29240.982,29241.116,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29243.6,29243.876,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29255.476,29258.214,tsaka ts'i tsaka i &=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29257.6,29257.912,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29259.444,29259.632,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29264.466,29265.492,ps ps ps ps.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29281.715,29281.776,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29282.182,29282.438,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29286.944,29288.078,aa.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29290.304,29290.976,mach'a xch'ay koel?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29295.99,29296.388,Laura.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29297.064,29297.994,mach'a xch'ay xan koel ya'tik?,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29298.182,29299.734,Laura.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29301.412,29302.19,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29305.964,29307.268,aw &=laughs.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29307.896,29309.918,awolo la me eki ya ach'ay koel eki.,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
2109,29309.888,29310.062,C,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29310.768,29311.362,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29311.344,29312.82,"bi ma lajuk kilat i, a woloi.",Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,1
2109,29325.252,29327.466,N,Target_Child,tzh,Casillas,Tseltal,Mayan,Mayan,7,target_child,0
2109,29336.872,29337.712,Laura ay!,Mother,tzh,Casillas,Tseltal,Mayan,Mayan,7,caregiver,0
